Name,Label,Canton_name
Läufelfingen,3,Basel
Léchelles,19,Fribourg
Löhningen,22,Schaffhausen
Lüscherz,16,Bern
Lüsslingen-Nennigkofen,13,Solothurn
Lüterkofen-Ichertswil,13,Solothurn
Lüterswil-Gächliwil,13,Solothurn
Lütisburg,21,St. Gallen
Lütschental,16,Bern
Lützelflüh,16,Bern
Madiswil,16,Bern
Madulain,15,Chur
Magden,3,Basel
Maggia,12,Lugano
Magliaso,12,Lugano
Maienfeld,15,Chur
Maisprach,3,Basel
Maladers,15,Chur
Malans,15,Chur
Malters,4,Luzern
Mammern,23,Frauenfeld
Mandach,20,Aarau
Manno,12,Lugano
Maracon,19,Fribourg
Marbach (SG),21,St. Gallen
Marchissy,9,Lausanne
Marly,19,Fribourg
Marmorera,15,Chur
Maroggia,12,Lugano
Marsens,19,Fribourg
Marthalen,5,Zürich
Martigny,6,Sion
Martigny-Combe,6,Sion
Maschwanden,5,Zürich
Masein,15,Chur
Massagno,12,Lugano
Massongex,6,Sion
Massonnens,19,Fribourg
Mathod,9,Lausanne
Mathon,15,Chur
Matran,19,Fribourg
Matten bei Interlaken,16,Bern
Mattstetten,16,Bern
Matzendorf,13,Solothurn
Matzingen,23,Frauenfeld
Mauborget,24,La Chaux-de-Fonds
Mauensee,4,Luzern
Maur,5,Zürich
Mauraz,9,Lausanne
Medel (Lucmagn),15,Chur
Meggen,4,Luzern
Meienried (Urne commune),16,Bern
Meierskappel,4,Luzern
Meikirch,16,Bern
Meilen,5,Zürich
Meinier,10,Genève
Meinisberg,16,Bern
Meiringen,1,Sachseln
Meisterschwanden,20,Aarau
Melano,12,Lugano
Melchnau,16,Bern
Melide,12,Lugano
Mellikon,20,Aarau
Mellingen,20,Aarau
Mels,21,St. Gallen
Meltingen,13,Solothurn
Mendrisio,12,Lugano
Menziken,20,Aarau
Menzingen,5,Zürich
Menznau,4,Luzern
Merenschwand,20,Aarau
Mergoscia,12,Lugano
Merishausen,22,Schaffhausen
Mervelier,13,Solothurn
Merzligen,16,Bern
Mesocco,15,Chur
Messen,13,Solothurn
Mettauertal,20,Aarau
Mettembert,18,Delémont
Mettmenstetten,5,Zürich
Metzerlen-Mariastein,3,Basel
Mex (VD),9,Lausanne
Meyriez,19,Fribourg
Meyrin,10,Genève
Mezzovico-Vira,12,Lugano
Mies,10,Genève
Miglieglia,12,Lugano
Milvignes,24,La Chaux-de-Fonds
Minusio,12,Lugano
Mirchel,16,Bern
Misery-Courtion,19,Fribourg
Missy,19,Fribourg
Miège,6,Sion
Moiry,9,Lausanne
Moleno,12,Lugano
Mollens (VD),9,Lausanne
Mollens (VS),6,Sion
Molondin,9,Lausanne
Mont-Noble,6,Sion
Mont-Tramelan,18,Delémont
Mont-la-Ville,9,Lausanne
Mont-sur-Rolle,9,Lausanne
Montagny (FR),19,Fribourg
Montagny-près-Yverdon,9,Lausanne
Montalchez,9,Lausanne
Montana,6,Sion
Montanaire,9,Lausanne
Montcherand,9,Lausanne
Monte Carasso,12,Lugano
Monteceneri,12,Lugano
Monteggio,12,Lugano
Montet (Glâne),19,Fribourg
Montfaucon,18,Delémont
Montherod,9,Lausanne
Monthey,6,Sion
Montilliez,9,Lausanne
Montpreveyres,9,Lausanne
Montreux,19,Fribourg
Montricher,9,Lausanne
Moosleerau,20,Aarau
Moosseedorf,16,Bern
Morbio Inferiore,12,Lugano
Morcote,12,Lugano
Morens (FR),19,Fribourg
Morges,9,Lausanne
Morlon,19,Fribourg
Morrens (VD),9,Lausanne
Morschach,7,Rapperswil-Jona
Mosnang,21,St. Gallen
Mosogno,12,Lugano
Moudon,9,Lausanne
Moutier,18,Delémont
Movelier,18,Delémont
Muhen,20,Aarau
Mulegns,15,Chur
Mumpf,3,Basel
Mundaun,15,Chur
Muntelier,19,Fribourg
Muolen,23,Frauenfeld
Muotathal,7,Rapperswil-Jona
Muralto,12,Lugano
Murgenthal,13,Solothurn
Muri (AG),20,Aarau
Muri bei Bern,16,Bern
Muriaux,18,Delémont
Murist,9,Lausanne
Murten,19,Fribourg
Mutrux,9,Lausanne
Mutten,15,Chur
Muttenz,3,Basel
Muzzano,12,Lugano
Mägenwil,20,Aarau
Männedorf,5,Zürich
Märstetten,23,Frauenfeld
Ménières,19,Fribourg
Mézières (FR),19,Fribourg
Mézières (VD),9,Lausanne
Möhlin,3,Basel
Mönchaltorf,5,Zürich
Mönthal,20,Aarau
Mörel-Filet,6,Sion
Mörigen,16,Bern
Möriken-Wildegg,20,Aarau
Mörschwil,21,St. Gallen
Mötschwil (Urne commune),16,Bern
Mühlau,4,Luzern
Mühleberg,16,Bern
Mühledorf (BE),16,Bern
Mühlethurnen,16,Bern
Müllheim,23,Frauenfeld
Mülligen,20,Aarau
Mümliswil-Ramiswil,13,Solothurn
Münchenbuchsee,16,Bern
Münchenstein,3,Basel
Münchenwiler (Urne commune),19,Fribourg
Münchwilen (AG),20,Aarau
Münchwilen (TG),23,Frauenfeld
Münsingen,16,Bern
Münster-Geschinen,6,Sion
Münsterlingen,23,Frauenfeld
Müntschemier,19,Fribourg
Naters,6,Sion
Nebikon,4,Luzern
Neckertal,21,St. Gallen
Neerach,5,Zürich
Neftenbach,5,Zürich
Neggio,12,Lugano
Nendaz,6,Sion
Nenzlingen,3,Basel
Nesslau,21,St. Gallen
Neuchâtel,24,La Chaux-de-Fonds
Neuendorf,13,Solothurn
Neuenegg,19,Fribourg
Neuenhof,20,Aarau
Neuenkirch,4,Luzern
Neuhausen am Rheinfall,22,Schaffhausen
Neuheim,5,Zürich
Neunforn,23,Frauenfeld
Neunkirch,22,Schaffhausen
Neyruz (FR),19,Fribourg
Nidau,16,Bern
Niederbipp,13,Solothurn
Niederbuchsiten,13,Solothurn
Niederbüren,21,St. Gallen
Niederdorf,3,Basel
Niedergesteln,6,Sion
Niederglatt,5,Zürich
Niedergösgen,13,Solothurn
Niederhasli,5,Zürich
Niederhelfenschwil,23,Frauenfeld
Niederhünigen,16,Bern
Niederlenz,20,Aarau
Niedermuhlern (Urne commune),16,Bern
Niederried bei Interlaken,16,Bern
Niederrohrdorf,20,Aarau
Niederwald,6,Sion
Niederweningen,5,Zürich
Niederwil (AG),20,Aarau
Niederönz,13,Solothurn
Niederösch (Urne commune),16,Bern
Nods,18,Delémont
Noflen (Urne commune),16,Bern
Noréaz,19,Fribourg
Nottwil,4,Luzern
Novaggio,12,Lugano
Novalles,9,Lausanne
Novazzano,12,Lugano
Noville,6,Sion
Nufenen,15,Chur
Nuglar-St. Pantaleon,3,Basel
Nunningen,13,Solothurn
Nusshof,3,Basel
Nuvilly,9,Lausanne
Nyon,9,Lausanne
Nürensdorf,5,Zürich
Oberbalm,16,Bern
Oberbipp,13,Solothurn
Oberbuchsiten,13,Solothurn
Oberburg,16,Bern
Oberbüren,21,St. Gallen
Oberdiessbach,16,Bern
Oberdorf (BL),3,Basel
Oberdorf (NW),4,Luzern
Oberdorf (SO),13,Solothurn
Oberegg,21,St. Gallen
Oberembrach,5,Zürich
Oberems,6,Sion
Oberengstringen,5,Zürich
Oberentfelden,20,Aarau
Obergerlafingen,16,Bern
Oberglatt,5,Zürich
Obergoms,15,Chur
Obergösgen,13,Solothurn
Oberhallau,22,Schaffhausen
Oberhelfenschwil,21,St. Gallen
Oberhof,20,Aarau
Oberhofen am Thunersee,16,Bern
Oberhünigen,16,Bern
Oberiberg,7,Rapperswil-Jona
Oberkirch,4,Luzern
Oberkulm,20,Aarau
Oberlangenegg,16,Bern
Oberlunkhofen,20,Aarau
Obermumpf,3,Basel
Oberried am Brienzersee,16,Bern
Oberrieden,5,Zürich
Oberriet (SG),21,St. Gallen
Oberrohrdorf,20,Aarau
Oberrüti,4,Luzern
Obersaxen,15,Chur
Oberschrot,19,Fribourg
Obersiggenthal,20,Aarau
Oberstammheim,23,Frauenfeld
Obersteckholz,16,Bern
Oberthal,16,Bern
Oberuzwil,21,St. Gallen
Oberweningen,5,Zürich
Oberwil (BL),3,Basel
Oberwil bei Büren,13,Solothurn
Oberwil im Simmental,16,Bern
Oberwil-Lieli,20,Aarau
Oberägeri,5,Zürich
Oberösch (Urne commune),16,Bern
Obfelden,5,Zürich
Ochlenberg,16,Bern
Oekingen,16,Bern
Oensingen,13,Solothurn
Oeschenbach,16,Bern
Oeschgen,20,Aarau
Oetwil am See,5,Zürich
Oetwil an der Limmat,5,Zürich
Oftringen,13,Solothurn
Ogens,9,Lausanne
Ollon,6,Sion
Olsberg,3,Basel
Olten,13,Solothurn
Oltingen,13,Solothurn
Onex,10,Genève
Onnens (VD),9,Lausanne
Onsernone,12,Lugano
Opfikon,5,Zürich
Oppens,9,Lausanne
Oppligen,16,Bern
Orbe,9,Lausanne
Orges,9,Lausanne
Origlio,12,Lugano
Ormalingen,3,Basel
Ormont-Dessous,6,Sion
Ormont-Dessus,6,Sion
Orny,9,Lausanne
Oron,19,Fribourg
Orpund,16,Bern
Orselina,12,Lugano
Orsières,6,Sion
Orvin,18,Delémont
Orzens,9,Lausanne
Osogna,12,Lugano
Ossingen,5,Zürich
Ostermundigen,16,Bern
Otelfingen,5,Zürich
Othmarsingen,20,Aarau
Ottenbach,5,Zürich
Oulens-sous-Echallens,9,Lausanne
Pailly,9,Lausanne
Pampigny,9,Lausanne
Paradiso,12,Lugano
Paudex,9,Lausanne
Payerne,19,Fribourg
Penthalaz,9,Lausanne
Penthaz,9,Lausanne
Penthéréaz,9,Lausanne
Perly-Certoux,10,Genève
Perrefitte,18,Delémont
Perroy,9,Lausanne
Personico,12,Lugano
Peseux,24,La Chaux-de-Fonds
Petit-Val,18,Delémont
Pfaffnau,4,Luzern
Pfeffingen,3,Basel
Pfungen,5,Zürich
Pfyn,23,Frauenfeld
Pfäfers,15,Chur
Pfäffikon,5,Zürich
Pianezzo,12,Lugano
Pierrafortscha,19,Fribourg
Pieterlen,16,Bern
Plaffeien,19,Fribourg
Plan-les-Ouates,10,Genève
Plasselb,19,Fribourg
Plateau de Diesse,24,La Chaux-de-Fonds
Pleigne,18,Delémont
Pohlern,16,Bern
Poliez-Pittet,9,Lausanne
Pollegio,12,Lugano
Pompaples,9,Lausanne
Pomy,9,Lausanne
Pont-en-Ogoz,19,Fribourg
Pont-la-Ville,19,Fribourg
Ponte Capriasca,12,Lugano
Ponte Tresa,12,Lugano
Ponthaux,19,Fribourg
Pontresina,15,Chur
Porrentruy,18,Delémont
Port,16,Bern
Port-Valais,6,Sion
Porza,12,Lugano
Poschiavo,15,Chur
Prangins,9,Lausanne
Prato (Leventina),12,Lugano
Pratteln,3,Basel
Pregny-Chambésy,10,Genève
Premier,9,Lausanne
Preonzo,12,Lugano
Presinge,10,Genève
Prez-vers-Noréaz,19,Fribourg
Prilly,9,Lausanne
Provence,9,Lausanne
Préverenges,9,Lausanne
Prévondavaux,9,Lausanne
Prévonloup,19,Fribourg
Puidoux,9,Lausanne
Pully,9,Lausanne
Puplinge,10,Genève
Pura,12,Lugano
Péry-La Heutte,18,Delémont
Quarten,21,St. Gallen
Quinto,15,Chur
Radelfingen,16,Bern
Rafz,5,Zürich
Rain,4,Luzern
Ramlinsburg,3,Basel
Ramsen,23,Frauenfeld
Rances,9,Lausanne
Randa,6,Sion
Randogne,6,Sion
Raperswilen,23,Frauenfeld
Rapperswil (BE),16,Bern
Rapperswil-Jona,7,Rapperswil-Jona
Raron,6,Sion
Realp,15,Chur
Rebeuvelier,18,Delémont
Rebstein,21,St. Gallen
Rebévelier,18,Delémont
Recherswil,16,Bern
Rechthalten,19,Fribourg
Reckingen-Gluringen,6,Sion
Reconvilier,18,Delémont
Regensberg,5,Zürich
Regensdorf,5,Zürich
Rehetobel,21,St. Gallen
Reichenbach im Kandertal,16,Bern
Reichenburg,21,St. Gallen
Reiden,20,Aarau
Reigoldswil,3,Basel
Reinach (AG),20,Aarau
Reinach (BL),3,Basel
Reisiswil,16,Bern
Reitnau,20,Aarau
Rekingen (AG),20,Aarau
Remaufens,19,Fribourg
Remetschwil,20,Aarau
Remigen,20,Aarau
Renan (BE),24,La Chaux-de-Fonds
Renens (VD),9,Lausanne
Rennaz,6,Sion
Reute (AR),21,St. Gallen
Reutigen,16,Bern
Reverolle,9,Lausanne
Rheinau,5,Zürich
Rheineck,21,St. Gallen
Rheinfelden,3,Basel
Rhäzüns,15,Chur
Riaz,19,Fribourg
Richterswil,5,Zürich
Rickenbach (BL),3,Basel
Rickenbach (LU),20,Aarau
Rickenbach (SO),13,Solothurn
Rickenbach (TG),21,St. Gallen
Rickenbach (ZH),23,Frauenfeld
Riddes,6,Sion
Ried bei Kerzers,19,Fribourg
Ried-Brig,6,Sion
Riederalp,6,Sion
Riedholz,13,Solothurn
Riehen,3,Basel
Riemenstalden,0,Altdorf (UR)
Rietheim,20,Aarau
Rifferswil,5,Zürich
Riggisberg,16,Bern
Ringgenberg (BE),16,Bern
Riniken,20,Aarau
Riom-Parsonz,15,Chur
Risch,4,Luzern
Riva San Vitale,12,Lugano
Rivaz,9,Lausanne
Roche (VD),6,Sion
Rochefort,24,La Chaux-de-Fonds
Roches (BE),18,Delémont
Rocourt,18,Delémont
Rodersdorf,3,Basel
Roggenburg,18,Delémont
Roggliswil,4,Luzern
Roggwil (BE),16,Bern
Roggwil (TG),23,Frauenfeld
Rohr (SO),13,Solothurn
Rohrbach,16,Bern
Rohrbachgraben,16,Bern
Rolle,9,Lausanne
Romainmôtier-Envy,9,Lausanne
Romanel-sur-Lausanne,9,Lausanne
Romanel-sur-Morges,9,Lausanne
Romanshorn,23,Frauenfeld
Romont (BE),18,Delémont
Romont (FR),19,Fribourg
Romoos,4,Luzern
Ronco sopra Ascona,12,Lugano
Rongellen,15,Chur
Root,4,Luzern
Ropraz,9,Lausanne
Rorbas,5,Zürich
Rorschach,21,St. Gallen
Rorschacherberg,21,St. Gallen
Rossa,12,Lugano
Rossemaison,18,Delémont
Rossenges,9,Lausanne
Rossens (FR),19,Fribourg
Rossinière,19,Fribourg
Rothenbrunnen,15,Chur
Rothenburg,4,Luzern
Rothenfluh,3,Basel
Rothenthurm,7,Rapperswil-Jona
Rothrist,13,Solothurn
Rottenschwil,20,Aarau
Rougemont,19,Fribourg
Roveredo (GR),12,Lugano
Rovio,12,Lugano
Rovray,9,Lausanne
Rubigen,16,Bern
Rudolfstetten-Friedlisberg,5,Zürich
Rue,19,Fribourg
Rueyres,9,Lausanne
Rueyres-les-Prés,19,Fribourg
Rumendingen,16,Bern
Rumisberg,13,Solothurn
Rupperswil,20,Aarau
Russikon,5,Zürich
Russin,10,Genève
Russy,19,Fribourg
Ruswil,4,Luzern
Römerswil,4,Luzern
Röschenz,3,Basel
Röthenbach im Emmental,16,Bern
Rüderswil,16,Bern
Rüdlingen,5,Zürich
Rüdtligen-Alchenflüh,16,Bern
Rüeggisberg,16,Bern
Rüegsau,16,Bern
Rüfenach,20,Aarau
Rümikon,20,Aarau
Rümlang,5,Zürich
Rümligen,16,Bern
Rümlingen,3,Basel
Rünenberg,3,Basel
Rüschegg,16,Bern
Rüschlikon,5,Zürich
Rüte,21,St. Gallen
Rüthi (SG),21,St. Gallen
Rüti (ZH),5,Zürich
Rüti bei Büren,16,Bern
Rüti bei Lyssach (Urne commune),16,Bern
Rütschelen,16,Bern
Rüttenen,13,Solothurn
S-chanf,15,Chur
Saanen,16,Bern
Saas,15,Chur
Saas-Almagell,6,Sion
Saas-Balen,6,Sion
Saas-Fee,6,Sion
Saas-Grund,6,Sion
Sachseln,1,Sachseln
Safenwil,20,Aarau
Safiental,15,Chur
Safnern,16,Bern
Sagogn,15,Chur
Saicourt,18,Delémont
Saignelégier,18,Delémont
Saillon,6,Sion
Saint-Aubin (FR),19,Fribourg
Saint-Aubin-Sauges,9,Lausanne
Saint-Barthélemy (VD),9,Lausanne
Saint-Blaise,24,La Chaux-de-Fonds
Saint-Brais,18,Delémont
Saint-Cergue,9,Lausanne
Saint-George,9,Lausanne
Saint-Gingolph,6,Sion
Saint-Imier,24,La Chaux-de-Fonds
Saint-Livres,9,Lausanne
Saint-Légier-La Chiésaz,19,Fribourg
Saint-Léonard,6,Sion
Saint-Martin (FR),19,Fribourg
Saint-Martin (VS),6,Sion
Saint-Maurice,6,Sion
Saint-Oyens,9,Lausanne
Saint-Prex,9,Lausanne
Saint-Saphorin (Lavaux),9,Lausanne
Saint-Sulpice (VD),9,Lausanne
Sainte-Croix,9,Lausanne
Salenstein,23,Frauenfeld
Salgesch,6,Sion
Salmsach,23,Frauenfeld
Salouf,15,Chur
Salvan,6,Sion
Salvenach,19,Fribourg
Samedan,15,Chur
Samnaun,15,Chur
San Vittore,12,Lugano
Sant'Antonino,12,Lugano
Sant'Antonio,12,Lugano
Santa Maria in Calanca,15,Chur
Sargans,21,St. Gallen
Sarmenstorf,20,Aarau
Sarnen,4,Luzern
Sarzens,19,Fribourg
Satigny,10,Genève
Sattel,5,Zürich
Saubraz,9,Lausanne
Sauge,16,Bern
Saulcy,18,Delémont
Saules (BE),18,Delémont
Savigny,9,Lausanne
Savièse,6,Sion
Savognin,15,Chur
Savosa,12,Lugano
Saxeten,16,Bern
Saxon,6,Sion
Schaffhausen,22,Schaffhausen
Schafisheim,20,Aarau
Schangnau,16,Bern
Scharans,15,Chur
Schattdorf,0,Altdorf (UR)
Schattenhalb,0,Altdorf (UR)
Schelten,13,Solothurn
Schenkon,4,Luzern
Scherz,20,Aarau
Scheuren,16,Bern
Schiers,15,Chur
Schinznach,20,Aarau
Schinznach-Bad,20,Aarau
Schlatt (TG),23,Frauenfeld
Schlatt (ZH),5,Zürich
Schlatt-Haslen,21,St. Gallen
Schleinikon,5,Zürich
Schleitheim,22,Schaffhausen
Schlierbach,20,Aarau
Schlieren,5,Zürich
Schlossrued,20,Aarau
Schlosswil,16,Bern
Schluein,15,Chur
Schmerikon,21,St. Gallen
Schmiedrued,20,Aarau
Schmitten (FR),19,Fribourg
Schmitten (GR),15,Chur
Schneisingen,20,Aarau
Schnottwil,13,Solothurn
Schongau,20,Aarau
Schupfart,20,Aarau
Schwaderloch,20,Aarau
Schwadernau,16,Bern
Schwanden bei Brienz,1,Sachseln
Schwarzenberg,4,Luzern
Schwarzenburg,16,Bern
Schwarzhäusern,13,Solothurn
Schwellbrunn,21,St. Gallen
Schwende,21,St. Gallen
Schwendibach,16,Bern
Schwerzenbach,5,Zürich
Schwyz,7,Rapperswil-Jona
Schänis,21,St. Gallen
Schöfflisdorf,5,Zürich
Schöftland,20,Aarau
Schönenberg (ZH),5,Zürich
Schönenbuch,3,Basel
Schönengrund,21,St. Gallen
Schönenwerd,20,Aarau
Schönholzerswilen,23,Frauenfeld
Schötz,4,Luzern
Schübelbach,7,Rapperswil-Jona
Schüpfen,16,Bern
Schüpfheim,16,Bern
Scuol,15,Chur
Seeberg,16,Bern
Seedorf (BE),16,Bern
Seedorf (UR),0,Altdorf (UR)
Seegräben,5,Zürich
Seehof,13,Solothurn
Seelisberg,7,Rapperswil-Jona
Seengen,20,Aarau
Seewen,3,Basel
Seewis im Prättigau,15,Chur
Seftigen,16,Bern
Seltisberg,3,Basel
Selzach,13,Solothurn
Sembrancher,6,Sion
Sementina,12,Lugano
Sempach,4,Luzern
Semsales,19,Fribourg
Senarclens,9,Lausanne
Sennwald,21,St. Gallen
Senèdes,19,Fribourg
Seon,20,Aarau
Sergey,9,Lausanne
Serravalle,15,Chur
Servion,9,Lausanne
Sessa,12,Lugano
Seuzach,23,Frauenfeld
Sevelen,21,St. Gallen
Siblingen,22,Schaffhausen
Sierre,6,Sion
Siglistorf,5,Zürich
Signau,16,Bern
Signy-Avenex,9,Lausanne
Sigriswil,16,Bern
Silenen,0,Altdorf (UR)
Sils im Domleschg,15,Chur
Sils im Engadin/Segl,15,Chur
Silvaplana,15,Chur
Simplon,6,Sion
Sins,4,Luzern
Sion,6,Sion
Sirnach,23,Frauenfeld
Siselen,16,Bern
Sisikon,0,Altdorf (UR)
Sissach,3,Basel
Sisseln,20,Aarau
Siviriez,19,Fribourg
Soazza,15,Chur
Sobrio,12,Lugano
Solothurn,13,Solothurn
Sommeri,23,Frauenfeld
Sonceboz-Sombeval,18,Delémont
Sonogno,12,Lugano
Sonvilier,24,La Chaux-de-Fonds
Soral,10,Genève
Sorengo,12,Lugano
Sorens,19,Fribourg
Sorvilier,18,Delémont
Soubey,18,Delémont
Soyhières,18,Delémont
Speicher,21,St. Gallen
Spiez,16,Bern
Spiringen,0,Altdorf (UR)
Splügen,15,Chur
Spreitenbach,20,Aarau
St. Antoni,19,Fribourg
St. Antönien,15,Chur
St. Gallen,21,St. Gallen
St. Margrethen,21,St. Gallen
St. Moritz,15,Chur
St. Niklaus,6,Sion
St. Silvester,19,Fribourg
St. Stephan,16,Bern
St. Ursen,19,Fribourg
Stabio,12,Lugano
Stadel,5,Zürich
Staffelbach,20,Aarau
Stalden (VS),6,Sion
Staldenried,6,Sion
Stallikon,5,Zürich
Stans,4,Luzern
Stansstad,4,Luzern
Starrkirch-Wil,13,Solothurn
Staufen,20,Aarau
Steckborn,23,Frauenfeld
Steffisburg,16,Bern
Steg-Hohtenn,6,Sion
Stein (AG),20,Aarau
Stein (AR),21,St. Gallen
Stein am Rhein,23,Frauenfeld
Steinach,21,St. Gallen
Steinen,5,Zürich
Steinerberg,5,Zürich
Steinhausen,5,Zürich
Steinmaur,5,Zürich
Stetten (AG),20,Aarau
Stetten (SH),22,Schaffhausen
Stettfurt,23,Frauenfeld
Stettlen,16,Bern
Stocken-Höfen,16,Bern
Strengelbach,13,Solothurn
Studen (BE),16,Bern
Stäfa,5,Zürich
Stüsslingen,13,Solothurn
Subingen,13,Solothurn
Suchy,9,Lausanne
Sufers,15,Chur
Suhr,20,Aarau
Sulgen,23,Frauenfeld
Sullens,9,Lausanne
Sumiswald,16,Bern
Sumvitg,15,Chur
Sur,15,Chur
Surpierre,9,Lausanne
Sursee,4,Luzern
Suscévaz,9,Lausanne
Sutz-Lattrigen,16,Bern
Syens,9,Lausanne
Sâles,19,Fribourg
Sévaz,19,Fribourg
Sévery,9,Lausanne
Tafers,19,Fribourg
Tamins,15,Chur
Tannay,10,Genève
Tartegnin,9,Lausanne
Tavannes,18,Delémont
Tecknau,3,Basel
Tegerfelden,20,Aarau
Tenero-Contra,12,Lugano
Tenniken,3,Basel
Tentlingen,19,Fribourg
Termen,6,Sion
Terre di Pedemonte,12,Lugano
Teufen (AR),21,St. Gallen
Teufenthal (AG),20,Aarau
Teuffenthal (BE),16,Bern
Thal,21,St. Gallen
Thalheim (AG),20,Aarau
Thalheim an der Thur,5,Zürich
Thalwil,5,Zürich
Thayngen,22,Schaffhausen
Therwil,3,Basel
Thierachern,16,Bern
Thun,16,Bern
Thundorf,23,Frauenfeld
Thunstetten,16,Bern
Thusis,15,Chur
Thônex,10,Genève
Thörigen,16,Bern
Thürnen,3,Basel
Tinizong-Rona,15,Chur
Titterten,3,Basel
Tobel-Tägerschen,23,Frauenfeld
Toffen,16,Bern
Tolochenaz,9,Lausanne
Torny,19,Fribourg
Torricella-Taverne,12,Lugano
Trachselwald,16,Bern
Tramelan,18,Delémont
Trasadingen,22,Schaffhausen
Treiten,16,Bern
Trey,19,Fribourg
Treycovagnes,9,Lausanne
Treytorrens (Payerne),9,Lausanne
Treyvaux,19,Fribourg
Triengen,20,Aarau
Trient,6,Sion
Trimbach,13,Solothurn
Trimmis,15,Chur
Trin,15,Chur
Trogen,21,St. Gallen
Troinex,10,Genève
Troistorrents,6,Sion
Trub,16,Bern
Trubschachen,16,Bern
Trun,15,Chur
Truttikon,23,Frauenfeld
Trélex,9,Lausanne
Trüllikon,5,Zürich
Tschappina,15,Chur
Tschiertschen-Praden,15,Chur
Tschugg,16,Bern
Tuggen,7,Rapperswil-Jona
Tujetsch,15,Chur
Turbenthal,5,Zürich
Turgi,20,Aarau
Turtmann-Unterems,6,Sion
Twann-Tüscherz,24,La Chaux-de-Fonds
Tägerig,20,Aarau
Tägertschi,16,Bern
Tägerwilen,23,Frauenfeld
Täsch,6,Sion
Täuffelen,16,Bern
Tévenon,9,Lausanne
Törbel,6,Sion
Tübach,21,St. Gallen
Udligenswil,4,Luzern
Ueberstorf,19,Fribourg
Uebeschi,16,Bern
Ueken,20,Aarau
Uerkheim,20,Aarau
Uesslingen-Buch,23,Frauenfeld
Uetendorf,16,Bern
Uetikon am See,5,Zürich
Uezwil,20,Aarau
Ufhusen,16,Bern
Uitikon,5,Zürich
Ulmiz,19,Fribourg
Unterbäch,6,Sion
Untereggen,21,St. Gallen
Unterengstringen,5,Zürich
Unterentfelden,20,Aarau
Unteriberg,7,Rapperswil-Jona
Unterkulm,20,Aarau
Unterlangenegg,16,Bern
Unterlunkhofen,20,Aarau
Unterramsern,13,Solothurn
Unterschächen,0,Altdorf (UR)
Unterseen,16,Bern
Untersiggenthal,20,Aarau
Unterstammheim,23,Frauenfeld
Untervaz,15,Chur
Unterägeri,5,Zürich
Urdorf,5,Zürich
Urmein,15,Chur
Urnäsch,21,St. Gallen
Ursenbach,16,Bern
Ursins,9,Lausanne
Ursy,19,Fribourg
Urtenen-Schönbühl,16,Bern
Uster,5,Zürich
Uttigen,16,Bern
Uttwil,23,Frauenfeld
Utzenstorf,16,Bern
Uznach,21,St. Gallen
Uzwil,21,St. Gallen
Vacallo,12,Lugano
Val Müstair,15,Chur
Val Terbi,18,Delémont
Val-d'Illiez,6,Sion
Val-de-Charmey,19,Fribourg
Val-de-Ruz,24,La Chaux-de-Fonds
Val-de-Travers,24,La Chaux-de-Fonds
Valangin,24,La Chaux-de-Fonds
Valbirse,18,Delémont
Valbroye,9,Lausanne
Valeyres-sous-Montagny,9,Lausanne
Valeyres-sous-Rances,9,Lausanne
Valeyres-sous-Ursins,9,Lausanne
Vallon,19,Fribourg
Vallorbe,9,Lausanne
Vals,15,Chur
Valsot,15,Chur
Vandoeuvres,10,Genève
Varen,6,Sion
Vaulion,9,Lausanne
Vaulruz,19,Fribourg
Vaumarcus,9,Lausanne
Vaux-sur-Morges,9,Lausanne
Vaz/Obervaz,15,Chur
Vechigen,16,Bern
Vellerat,18,Delémont
Veltheim (AG),20,Aarau
Vendlincourt,18,Delémont
Venthône,6,Sion
Verdabbio,15,Chur
Vergeletto,12,Lugano
Vernate,12,Lugano
Vernay,19,Fribourg
Vernayaz,6,Sion
Vernier,10,Genève
Versoix,10,Genève
Vevey,19,Fribourg
Vex,6,Sion
Veyras,6,Sion
Veyrier,10,Genève
Veysonnaz,6,Sion
Veytaux,19,Fribourg
Vezia,12,Lugano
Vich,9,Lausanne
Vico Morcote,12,Lugano
Villarepos,19,Fribourg
Villars-Epeney,9,Lausanne
Villars-Sainte-Croix,9,Lausanne
Villars-le-Comte,9,Lausanne
Villars-le-Terroir,9,Lausanne
Villars-sous-Yens,9,Lausanne
Villars-sur-Glâne,19,Fribourg
Villarsel-sur-Marly,19,Fribourg
Villarzel,19,Fribourg
Villaz-Saint-Pierre,19,Fribourg
Villeneuve (FR),9,Lausanne
Villeneuve (VD),6,Sion
Villeret,18,Delémont
Villigen,20,Aarau
Villmergen,20,Aarau
Villnachern,20,Aarau
Villorsonnens,19,Fribourg
Vilters-Wangs,21,St. Gallen
Vinelz,16,Bern
Vinzel,9,Lausanne
Vionnaz,6,Sion
Visp,6,Sion
Visperterminen,6,Sion
Vitznau,4,Luzern
Vogorno,12,Lugano
Volken,5,Zürich
Volketswil,5,Zürich
Vollèges,6,Sion
Vordemwald,13,Solothurn
Vorderthal,7,Rapperswil-Jona
Vouvry,6,Sion
Vuadens,19,Fribourg
Vuarrens,9,Lausanne
Vucherens,9,Lausanne
Vufflens-la-Ville,9,Lausanne
Vufflens-le-Château,9,Lausanne
Vugelles-La Mothe,9,Lausanne
Vuissens,9,Lausanne
